Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	
 164	3.666634				0.000000			714.701159							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-0.138384	0.000000													0.000000	0.000000							0.000000	0.000000					
 165	3.666634				0.000000			714.573355							0.095369				2.239350			0.000000	0.000000							0.000000	0.000000					0.000000	0.084493													-0.095369	0.000000							-1.796665	0.000000					
 166	3.666634				0.000000			714.148434							0.255521				4.523447			0.000000	0.000000							0.000000	0.000000					0.000000	0.381618													-0.160938	0.000000							-2.284097	0.000000					
 167	3.666634				0.000000			713.426369							0.414354				4.523447			0.000000	0.000000							0.000000	0.000000					0.000000	0.678788													-0.160938	0.000000							0.000000	0.000000					
 168	3.666634				2.733270			712.407178							0.571877				7.457455			0.000000	0.000000							-2.733270	0.000000					0.000000	0.975957													-0.160938	0.000000							-2.934008	0.000000					
 169	3.666634				0.776151			710.719462							0.406227				7.457455			0.000000	0.000000							0.000000	1.934596					0.000000	1.644545													0.000000	0.160938							0.000000	0.000000					
 170	3.666634				0.000000			708.437509							0.241942				7.457455			0.000000	0.000000							0.000000	0.769755					0.000000	2.238884													0.000000	0.160938							0.000000	0.000000					
 171	3.666634				0.583718			705.635647							0.151431				9.835314			0.000000	0.000000							-0.583718	0.000000					0.000000	2.758930													0.000000	0.088517							-2.377859	0.000000					
 172	3.666634				1.485088			702.536786							0.311122				12.661004			0.000000	0.000000							-0.906180	0.000000					0.000000	3.056099													-0.160938	0.000000							-2.825689	0.000000					
 173	3.666634				1.856671			699.066695							0.389769				14.945101			0.000000	0.000000							-0.383820	0.000000					0.000000	3.427518													-0.081211	0.000000							-2.284097	0.000000					
 174	3.666634				1.807255			695.299645							0.379715				15.929378			0.000000	0.000000							0.000000	0.034117					0.000000	3.724687													0.000000	0.006843							-0.984277	0.000000					
 175	3.666634				1.444794			691.309945							0.303702				14.742656			0.000000	0.000000							0.000000	0.347570					0.000000	3.947564													0.000000	0.072884							0.000000	1.186722					
 176	3.666634				0.771867			687.097611							0.162275				14.169989			0.000000	0.000000							0.000000	0.661022					0.000000	4.170441													0.000000	0.138924							0.000000	0.572667					
 177	3.666634				0.000000			682.811239							0.000000				13.904336			0.000000	0.000000							0.000000	0.765506					0.000000	4.244733													0.000000	0.160938							0.000000	0.265652					
 178	3.666634				0.000000			679.119467							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					0.000000	3.650395													0.000000	0.000000							0.000000	0.726200					
 179	3.666634				0.000000			676.096505							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					0.000000	2.981807													0.000000	0.000000							0.000000	1.340230					
 180	3.666634				0.000000			673.742357							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					0.000000	2.313176													0.000000	0.000000							0.000000	1.831484					
 181	3.666634				0.000000			671.685522							0.000000				8.666192			0.000000	0.000000							0.000000	0.000000					0.000000	2.016006													0.000000	0.000000							0.000000	1.340230					
 182	3.666634				0.000000			669.777396							0.000000				7.264550			0.000000	0.000000							0.000000	0.000000					0.000000	1.867422													0.000000	0.000000							0.000000	1.401643					
 183	3.666634				0.000000			667.720801							0.000000				5.248851			0.000000	0.000000							0.000000	0.000000					0.000000	2.016006													0.000000	0.000000							0.000000	2.015698					
 184	3.666634				0.000000			665.218577							0.000000				2.987526			0.000000	0.000000							0.000000	0.000000					0.000000	2.461761													0.000000	0.000000							0.000000	2.261325					
 185	3.666634				0.000000			662.122165							0.000000				0.726200			0.000000	0.000000							0.000000	0.000000					0.000000	3.056099													0.000000	0.000000							0.000000	2.261325					
 186	3.666634				0.000000			659.100234							0.000000				0.000000			0.000000	0.000000							0.000000	0.000000					0.000000	2.981807													0.000000	0.000000							0.000000	0.726200					
 187	3.666634				0.000000			656.152777							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					0.000000	2.907515													0.000000	0.000000							-0.442685	0.000000					
 188	3.666634				0.000000			653.279792							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					0.000000	2.833222													0.000000	0.000000							0.000000	0.000000					
 189	3.666634				0.000000			650.406981							0.095369				2.239350			0.000000	0.000000							0.000000	0.000000					0.000000	2.833222													-0.095369	0.000000							-1.796665	0.000000					
 190	3.666634				0.000000			647.608636							0.255521				4.523447			0.000000	0.000000							0.000000	0.000000					0.000000	2.758930													-0.160938	0.000000							-2.284097	0.000000					
 191	3.666634				1.315508			644.884754							0.414354				4.523447			0.000000	0.000000							-1.315508	0.000000					0.000000	2.684638													-0.160938	0.000000							0.000000	0.000000					
 192	3.666634				2.733270			642.161036							0.571877				7.457455			0.000000	0.000000							-1.428601	0.000000					0.000000	2.684638													-0.160938	0.000000							-2.934008	0.000000					
 193	3.666634				0.776151			640.477576							0.406227				7.457455			0.000000	0.000000							0.000000	1.934596					0.000000	1.644545													0.000000	0.160938							0.000000	0.000000					
 194	3.666634				0.000000			638.199880							0.241942				7.457455			0.000000	0.000000							0.000000	0.769755					0.000000	2.238884													0.000000	0.160938							0.000000	0.000000					
 195	3.666634				0.583718			635.402275							0.151431				9.835314			0.000000	0.000000							-0.583718	0.000000					0.000000	2.758930													0.000000	0.088517							-2.377859	0.000000					
 196	3.666634				1.485088			632.307670							0.311122				12.661004			0.000000	0.000000							-0.906180	0.000000					0.000000	3.056099													-0.160938	0.000000							-2.825689	0.000000					
 197	3.666634				1.856671			628.841835							0.389769				14.945101			0.000000	0.000000							-0.383820	0.000000					0.000000	3.427518													-0.081211	0.000000							-2.284097	0.000000					
 198	3.666634				1.807255			625.079040							0.379715				15.929378			0.000000	0.000000							0.000000	0.034117					0.000000	3.724687													0.000000	0.006843							-0.984277	0.000000					
 199	3.666634				1.444794			621.093596							0.303702				14.742656			0.000000	0.000000							0.000000	0.347570					0.000000	3.947564													0.000000	0.072884							0.000000	1.186722					
 200	3.666634				0.771867			616.885517							0.162275				14.169989			0.000000	0.000000							0.000000	0.661022					0.000000	4.170441													0.000000	0.138924							0.000000	0.572667					
 201	3.666634				0.000000			612.603400							0.000000				13.904336			0.000000	0.000000							0.000000	0.765506					0.000000	4.244733													0.000000	0.160938							0.000000	0.265652					
 202	3.666634				0.000000			608.915882							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					0.000000	3.650395													0.000000	0.000000							0.000000	0.726200					
 203	3.666634				0.000000			605.897175							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					0.000000	2.981807													0.000000	0.000000							0.000000	1.340230					
 204	3.666634				0.000000			603.547281							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					0.000000	2.313176													0.000000	0.000000							0.000000	1.831484					
 205	3.666634				0.000000			601.494700							0.000000				8.666192			0.000000	0.000000							0.000000	0.000000					0.000000	2.016006													0.000000	0.000000							0.000000	1.340230					
 206	3.666634				0.000000			599.590828							0.000000				7.264550			0.000000	0.000000							0.000000	0.000000					0.000000	1.867422													0.000000	0.000000							0.000000	1.401643					
 207	3.666634				0.000000			597.538486							0.000000				5.248851			0.000000	0.000000							0.000000	0.000000					0.000000	2.016006													0.000000	0.000000							0.000000	2.015698					
 208	3.666634				0.000000			595.040515							0.000000				2.987526			0.000000	0.000000							0.000000	0.000000					0.000000	2.461761													0.000000	0.000000							0.000000	2.261325					
 209	3.666634				0.000000			591.948356							0.000000				0.726200			0.000000	0.000000							0.000000	0.000000					0.000000	3.056099													0.000000	0.000000							0.000000	2.261325					
 210	3.666634				0.000000			588.930677							0.000000				0.000000			0.000000	0.000000							0.000000	0.000000					0.000000	2.981807													0.000000	0.000000							0.000000	0.726200					
 211	3.666634				0.000000			585.987473							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					0.000000	2.907515													0.000000	0.000000							-0.442685	0.000000					
 212	3.666634				0.000000			583.118739							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					0.000000	2.833222													0.000000	0.000000							0.000000	0.000000					
 213	3.666634				0.000000			580.250180							0.095369				2.239350			0.000000	0.000000							0.000000	0.000000					0.000000	2.833222													-0.095369	0.000000							-1.796665	0.000000					
 214	3.666634				0.000000			577.456087							0.255521				4.523447			0.000000	0.000000							0.000000	0.000000					0.000000	2.758930													-0.160938	0.000000							-2.284097	0.000000					
 215	3.666634				1.315508			574.736455							0.414354				4.523447			0.000000	0.000000							-1.315508	0.000000					0.000000	2.684638													-0.160938	0.000000							0.000000	0.000000					
 216	3.666634				2.733270			572.016989							0.571877				7.457455			0.000000	0.000000							-1.428601	0.000000					0.000000	2.684638													-0.160938	0.000000							-2.934008	0.000000					
 217	3.666634				0.776151			570.337780							0.406227				7.457455			0.000000	0.000000							0.000000	1.934596					0.000000	1.644545													0.000000	0.160938							0.000000	0.000000					
 218	3.666634				0.000000			568.064334							0.241942				7.457455			0.000000	0.000000							0.000000	0.769755					0.000000	2.238884													0.000000	0.160938							0.000000	0.000000					
 219	3.666634				0.583718			565.270979							0.151431				9.835314			0.000000	0.000000							-0.583718	0.000000					0.000000	2.758930													0.000000	0.088517							-2.377859	0.000000					
 220	3.666634				1.485088			562.180624							0.311122				12.661004			0.000000	0.000000							-0.906180	0.000000					0.000000	3.056099													-0.160938	0.000000							-2.825689	0.000000					
 221	3.666634				1.856671			558.719039							0.389769				14.945101			0.000000	0.000000							-0.383820	0.000000					0.000000	3.427518													-0.081211	0.000000							-2.284097	0.000000					
 222	3.666634				1.807255			554.960493							0.379715				15.929378			0.000000	0.000000							0.000000	0.034117					0.000000	3.724687													0.000000	0.006843							-0.984277	0.000000					
 223	3.666634				1.444794			550.979299							0.303702				14.742656			0.000000	0.000000							0.000000	0.347570					0.000000	3.947564													0.000000	0.072884							0.000000	1.186722					
 224	3.666634				0.771867			546.775468							0.162275				14.169989			0.000000	0.000000							0.000000	0.661022					0.000000	4.170441													0.000000	0.138924							0.000000	0.572667					
 225	3.666634				0.000000			542.497600							0.000000				13.904336			0.000000	0.000000							0.000000	0.765506					0.000000	4.244733													0.000000	0.160938							0.000000	0.265652					
 226	3.666634				0.000000			538.814330							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					0.000000	3.650395													0.000000	0.000000							0.000000	0.726200					
 227	3.666634				0.000000			535.799871							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					0.000000	2.981807													0.000000	0.000000							0.000000	1.340230					
 228	3.666634				0.000000			533.454226							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					0.000000	2.313176													0.000000	0.000000							0.000000	1.831484					
 229	3.666634				0.000000			531.405892							0.000000				8.666192			0.000000	0.000000							0.000000	0.000000					0.000000	2.016006													0.000000	0.000000							0.000000	1.340230					
